molregno,canonical_smiles,pref_name,first_approval,dosed_ingredient,full_mwt,logp,pic50,target_type,organism,target_name,assay_type,confidence_score,is_marketed,target_count,total_measurements,target_density,murcko_scaffold,scaffold_label,murcko_similarity,has_benzo_five_ring
473623,O=C(Cn1c(=O)n(C2CCSCC2)c2ccccc21)Nc1ccc2c(c1)C[C@]1(C2)C(=O)Nc2ncccc21,,,0,525.63,3.89,8.427443165665913,SINGLE PROTEIN,Homo sapiens,Calcitonin gene-related peptide type 1 receptor,B,9,0,1,3,0.3333333333333333,O=C(Cn1c(=O)n(C2CCSCC2)c2ccccc21)Nc1ccc2c(c1)C[C@]1(C2)C(=O)Nc2ncccc21,1,0.929,True
473624,O=C(CN1C(=O)C2(CCOCC2)c2ccccc21)Nc1ccc2c(c1)C[C@]1(C2)C(=O)Nc2ncccc21,,,0,494.55,3.1,8.140870538640911,SINGLE PROTEIN,Homo sapiens,Calcitonin gene-related peptide type 1 receptor,B,9,0,1,3,0.3333333333333333,O=C(CN1C(=O)C2(CCOCC2)c2ccccc21)Nc1ccc2c(c1)C[C@]1(C2)C(=O)Nc2ncccc21,1,0.929,True
490427,CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1.O=S(=O)(O)O,VINCRISTINE SULFATE,1963.0,1,923.05,3.52,6.556064572577576,SINGLE PROTEIN,Homo sapiens,Nuclear receptor subfamily 0 group B member 1,F,8,1,1,1,1.0,C1=CC2CC[C@@H]3Nc4ccc(C5C[C@H]6CCCN(CCc7c5[nH]c5ccccc75)C6)cc4[C@@]34CCN(C1)[C@@H]24,1,0.929,True
502608,C=C[C@]12CN(C)[C@@H]3[C@H]4CO[C@H](C[C@H]41)[C@]1(C(=O)Nc4ccccc41)[C@@H]32,GELSEMINE,,0,322.41,2.03,6.229147988357856,SINGLE PROTEIN,Homo sapiens,Glycine receptor subunit alpha-1,B,9,0,1,1,1.0,O=C1Nc2ccccc2[C@]12[C@@H]1C3CN[C@@H]1[C@H]1CO[C@@H]2C[C@@H]31,1,0.929,True
555331,O=C(Cn1cc2c3c(cccc31)NC(=O)C2)Nc1ccc2c(c1)C[C@]1(C2)C(=O)Nc2ncccc21,,,0,463.5,3.16,9.278152974425875,SINGLE PROTEIN,Homo sapiens,Calcitonin gene-related peptide type 1 receptor,B,9,0,1,3,0.3333333333333333,O=C(Cn1cc2c3c(cccc31)NC(=O)C2)Nc1ccc2c(c1)C[C@]1(C2)C(=O)Nc2ncccc21,1,0.929,True
555339,CC12CC(=O)Nc3cccc(c31)N(CC(=O)Nc1ccc3c(c1)C[C@]1(C3)C(=O)Nc3ncccc31)C2,ISOMER A,,0,479.54,3.13,8.875328419902695,SINGLE PROTEIN,Homo sapiens,Calcitonin gene-related peptide type 1 receptor,B,9,0,1,3,0.3333333333333333,O=C(CN1CC2CC(=O)Nc3cccc1c32)Nc1ccc2c(c1)C[C@]1(C2)C(=O)Nc2ncccc21,1,0.929,True
556140,O=C(N1CCC2(CCc3ccccc32)C1)C1(c2ccc(Cl)cc2)CC1,,,0,351.88,4.49,7.602059991327962,SINGLE PROTEIN,Homo sapiens,11-beta-hydroxysteroid dehydrogenase 1,B,9,0,1,1,1.0,O=C(N1CCC2(CCc3ccccc32)C1)C1(c2ccccc2)CC1,1,0.929,True
558795,O=C(CN1CC2CCCC(=O)Nc3cccc1c32)Nc1ccc2c(c1)C[C@]1(C2)C(=O)Nc2ncccc21,,,0,493.57,3.74,8.077347699559843,SINGLE PROTEIN,Homo sapiens,Calcitonin gene-related peptide type 1 receptor,B,9,0,1,3,0.3333333333333333,O=C(CN1CC2CCCC(=O)Nc3cccc1c32)Nc1ccc2c(c1)C[C@]1(C2)C(=O)Nc2ncccc21,1,0.929,True
560078,CCC1=C[C@@H]2CN(C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2,VINORELBINE,1994.0,0,778.95,4.75,6.021800118260916,SINGLE PROTEIN,Homo sapiens,"Cytochrome P450 3A4, Substance-K receptor",B,8,1,2,3,0.6666666666666666,C1=C[C@H]2CC(c3ccc4c(c3)[C@@]35CCN6CC=CC(CC[C@@H]3N4)[C@H]65)c3[nH]c4ccccc4c3CN(C1)C2,1,0.929,True
564090,CN1C(=O)Cc2cn(CC(=O)Nc3ccc4c(c3)C[C@]3(C4)C(=O)Nc4ncccc43)c3cccc1c23,,,0,477.52,3.18,8.138337768300401,SINGLE PROTEIN,Homo sapiens,Calcitonin gene-related peptide type 1 receptor,B,9,0,1,3,0.3333333333333333,O=C(Cn1cc2c3c(cccc31)NC(=O)C2)Nc1ccc2c(c1)C[C@]1(C2)C(=O)Nc2ncccc21,1,0.929,True
564111,O=C(CN1CC2CCC(=O)Nc3cccc1c32)Nc1ccc2c(c1)C[C@]1(C2)C(=O)Nc2ncccc21,ISOMER A,,0,479.54,3.34,8.373252741368173,SINGLE PROTEIN,Homo sapiens,Calcitonin gene-related peptide type 1 receptor,B,9,0,1,3,0.3333333333333333,O=C(CN1CC2CCC(=O)Nc3cccc1c32)Nc1ccc2c(c1)C[C@]1(C2)C(=O)Nc2ncccc21,1,0.929,True
567732,CN1C(=O)C[C@@H]2CN(CC(=O)Nc3ccc4c(c3)C[C@]3(C4)C(=O)Nc4ncccc43)c3cccc1c32,,,0,479.54,2.98,7.240250224021991,SINGLE PROTEIN,Homo sapiens,Calcitonin gene-related peptide type 1 receptor,B,9,0,1,3,0.3333333333333333,O=C(CN1C[C@H]2CC(=O)Nc3cccc1c32)Nc1ccc2c(c1)C[C@]1(C2)C(=O)Nc2ncccc21,1,0.929,True
567731,O=C(CN1CC2CC(=O)Nc3cccc1c32)Nc1ccc2c(c1)C[C@]1(C2)C(=O)Nc2ncccc21,EPIMER A,,0,465.51,2.95,8.497261222949907,SINGLE PROTEIN,Homo sapiens,Calcitonin gene-related peptide type 1 receptor,B,9,0,1,6,0.1666666666666666,O=C(CN1CC2CC(=O)Nc3cccc1c32)Nc1ccc2c(c1)C[C@]1(C2)C(=O)Nc2ncccc21,1,0.929,True
571535,CN1CCC(CCNC(=O)[C@@H]2N[C@H](CC(C)(C)C)[C@]3(C(=O)Nc4cc(Cl)ccc43)[C@H]2c2cccc(Cl)c2F)CC1,,,0,589.58,5.73,8.094212497064703,SINGLE PROTEIN,Homo sapiens,E3 ubiquitin-protein ligase Mdm2,B,9,0,1,2,0.5,O=C(NCCC1CCNCC1)[C@@H]1NC[C@]2(C(=O)Nc3ccccc32)[C@H]1c1ccccc1,0,1.0,True
571561,CC(C)(C)C[C@H]1N[C@@H](C(=O)NCC[C@@H](O)CO)[C@H](c2cccc(Cl)c2)[C@@]12C(=O)Nc1cc(Cl)c(F)cc12,,,0,552.47,3.74,7.614006630134758,SINGLE PROTEIN,Homo sapiens,E3 ubiquitin-protein ligase Mdm2,B,9,0,1,4,0.25,O=C1Nc2ccccc2[C@@]12CNC[C@@H]2c1ccccc1,1,1.0,True
571549,CC(C)(C)C[C@H]1N[C@@H](C(=O)NCC[C@H](O)CO)[C@H](c2cccc(Cl)c2)[C@@]12C(=O)Nc1cc(Cl)c(F)cc12,,,0,552.47,3.74,7.525339880044066,SINGLE PROTEIN,Homo sapiens,E3 ubiquitin-protein ligase Mdm2,B,9,0,1,7,0.1428571428571428,O=C1Nc2ccccc2[C@@]12CNC[C@@H]2c1ccccc1,1,1.0,True
571564,CC(C)(C)C[C@H]1N[C@@H](C(=O)NC[C@H](O)CO)[C@H](c2cccc(Cl)c2)[C@@]12C(=O)Nc1cc(Cl)c(F)cc12,,,0,538.45,3.35,7.268008737495147,SINGLE PROTEIN,Homo sapiens,E3 ubiquitin-protein ligase Mdm2,B,9,0,1,2,0.5,O=C1Nc2ccccc2[C@@]12CNC[C@@H]2c1ccccc1,1,1.0,True
571583,COCCOCCNC(=O)[C@@H]1N[C@H](CC(C)(C)C)[C@]2(C(=O)Nc3cc(Cl)ccc32)[C@H]1c1cccc(Cl)c1F,,,0,566.5,4.66,8.293182501400722,SINGLE PROTEIN,Homo sapiens,E3 ubiquitin-protein ligase Mdm2,B,9,0,1,2,0.5,O=C1Nc2ccccc2[C@@]12CNC[C@@H]2c1ccccc1,1,1.0,True
571619,CC(C)(C)C[C@H]1N[C@@H](C(=O)NCC[C@H](O)CO)[C@H](c2cccc(Cl)c2F)[C@@]12C(=O)Nc1cc(Cl)ccc12,,,0,552.47,3.74,8.503502450784328,SINGLE PROTEIN,Homo sapiens,E3 ubiquitin-protein ligase Mdm2,B,9,0,1,2,0.5,O=C1Nc2ccccc2[C@@]12CNC[C@@H]2c1ccccc1,1,1.0,True
571592,CN1CCN(CCNC(=O)[C@@H]2N[C@H](CC(C)(C)C)[C@]3(C(=O)Nc4cc(Cl)ccc43)[C@H]2c2cccc(Cl)c2F)CC1,,,0,590.57,4.25,8.206987808806513,SINGLE PROTEIN,Homo sapiens,E3 ubiquitin-protein ligase Mdm2,B,9,0,1,2,0.5,O=C(NCCN1CCNCC1)[C@@H]1NC[C@]2(C(=O)Nc3ccccc32)[C@H]1c1ccccc1,1,1.0,True
571679,CC(C)(C)C[C@H]1N[C@@H](C(=O)NCC[C@H](O)CO)[C@H](c2cccc(Cl)c2)[C@@]12C(=O)Nc1cc(Cl)ccc12,,,0,534.48,3.6,7.824875990832918,SINGLE PROTEIN,Homo sapiens,E3 ubiquitin-protein ligase Mdm2,B,9,0,1,2,0.5,O=C1Nc2ccccc2[C@@]12CNC[C@@H]2c1ccccc1,1,1.0,True
578523,COc1cccc(CN(CC(=O)Nc2ccc3c(c2)CC2(C3)C(=O)NC(=O)N2C)C(=O)C(C)(C)C)c1,,,0,492.58,2.73,7.346787486224656,SINGLE PROTEIN,Homo sapiens,Calcitonin gene-related peptide type 1 receptor,B,9,0,1,1,1.0,O=C(CNCc1ccccc1)Nc1ccc2c(c1)CC1(C2)NC(=O)NC1=O,1,0.929,True
578562,CN1C(=O)NC(=O)[C@]12Cc1ccc(NC(=O)CN(Cc3ccccc3)C(=O)C(C)(C)C)cc1C2,,,0,462.55,2.72,6.096910013008056,SINGLE PROTEIN,Homo sapiens,Calcitonin gene-related peptide type 1 receptor,B,9,0,1,1,1.0,O=C(CNCc1ccccc1)Nc1ccc2c(c1)C[C@@]1(C2)NC(=O)NC1=O,1,0.929,True
578536,CN1C(=O)NC(=O)C12Cc1ccc(NC(=O)CN(Cc3cccc(C#N)c3)C(=O)C(C)(C)C)cc1C2,,,0,487.56,2.59,7.638272163982407,SINGLE PROTEIN,Homo sapiens,Calcitonin gene-related peptide type 1 receptor,B,9,0,1,1,1.0,O=C(CNCc1ccccc1)Nc1ccc2c(c1)CC1(C2)NC(=O)NC1=O,1,0.929,True
578548,CN1C(=O)NC(=O)C12Cc1ccc(NC(=O)CN(Cc3ccc(C(F)(F)F)cc3)C(=O)C(C)(C)C)cc1C2,,,0,530.55,3.74,7.602059991327962,SINGLE PROTEIN,Homo sapiens,Calcitonin gene-related peptide type 1 receptor,B,9,0,1,1,1.0,O=C(CNCc1ccccc1)Nc1ccc2c(c1)CC1(C2)NC(=O)NC1=O,1,0.929,True
578577,CN1C(=O)NC(=O)C12Cc1ccc(NC(=O)CN(Cc3ccccc3F)C(=O)C(C)(C)C)cc1C2,,,0,480.54,2.86,7.853871964321762,SINGLE PROTEIN,Homo sapiens,Calcitonin gene-related peptide type 1 receptor,B,9,0,1,1,1.0,O=C(CNCc1ccccc1)Nc1ccc2c(c1)CC1(C2)NC(=O)NC1=O,1,0.929,True
578568,CN1C(=O)NC(=O)[C@@]12Cc1ccc(NC(=O)CN(Cc3ccccc3)C(=O)C(C)(C)C)cc1C2,,,0,462.55,2.72,7.863744816458422,SINGLE PROTEIN,Homo sapiens,"Calcitonin gene-related peptide type 1 receptor, Dual specificity mitogen-activated protein kinase kinase 2",B,9,0,2,3,0.6666666666666666,O=C(CNCc1ccccc1)Nc1ccc2c(c1)C[C@]1(C2)NC(=O)NC1=O,1,0.929,True
578544,NCC12CC(=O)Nc3cccc(c31)N(Cc1ccc3cc4c(cc3n1)C[C@]1(C4)C(=O)Nc3ncccc31)C2=O,,,0,516.56,2.7,9.546832479097452,SINGLE PROTEIN,Homo sapiens,Calcitonin gene-related peptide type 1 receptor,B,9,0,1,2,0.5,O=C1CC2C(=O)N(Cc3ccc4cc5c(cc4n3)C[C@]3(C5)C(=O)Nc4ncccc43)c3cccc(c32)N1,1,0.929,True
578589,CN1C(=O)NC(=O)[C@@]12Cc1ccc(NC(=O)CN(Cc3cc(F)cc(F)c3)C(=O)C(C)(C)C)cc1C2,,,0,498.53,3.0,7.439713034397075,SINGLE PROTEIN,Homo sapiens,"Calcitonin gene-related peptide type 1 receptor, Dual specificity mitogen-activated protein kinase kinase 2",B,9,0,2,2,1.0,O=C(CNCc1ccccc1)Nc1ccc2c(c1)C[C@]1(C2)NC(=O)NC1=O,1,0.929,True
578595,CN1C(=O)NC(=O)C12Cc1ccc(NC(=O)CN(Cc3cccc(F)c3)C(=O)C(C)(C)C)cc1C2,,,0,480.54,2.86,7.324875990832918,SINGLE PROTEIN,Homo sapiens,"Calcitonin gene-related peptide type 1 receptor, Dual specificity mitogen-activated protein kinase kinase 2",B,9,0,2,2,1.0,O=C(CNCc1ccccc1)Nc1ccc2c(c1)CC1(C2)NC(=O)NC1=O,1,0.929,True
578605,CN1C(=O)NC(=O)C12Cc1ccc(NC(=O)CN(Cc3ccc(F)cc3)C(=O)C(C)(C)C)cc1C2,,,0,480.54,2.86,8.431798275933005,SINGLE PROTEIN,Homo sapiens,Calcitonin gene-related peptide type 1 receptor,B,9,0,1,1,1.0,O=C(CNCc1ccccc1)Nc1ccc2c(c1)CC1(C2)NC(=O)NC1=O,1,0.929,True
578596,CN1C(=O)NC(=O)[C@@]12Cc1ccc(NC(=O)CN(Cc3cc(F)cc(Cl)c3)C(=O)C(C)(C)C)cc1C2,,,0,514.99,3.51,7.332773124424534,SINGLE PROTEIN,Homo sapiens,"Calcitonin gene-related peptide type 1 receptor, Dual specificity mitogen-activated protein kinase kinase 2",B,9,0,2,2,1.0,O=C(CNCc1ccccc1)Nc1ccc2c(c1)C[C@]1(C2)NC(=O)NC1=O,1,0.929,True
578621,Cc1cccc(CN(CC(=O)Nc2ccc3c(c2)CC2(C3)C(=O)NC(=O)N2C)C(=O)C(C)(C)C)c1,,,0,476.58,3.03,6.923550201803126,SINGLE PROTEIN,Homo sapiens,"Calcitonin gene-related peptide type 1 receptor, Dual specificity mitogen-activated protein kinase kinase 2",B,9,0,2,2,1.0,O=C(CNCc1ccccc1)Nc1ccc2c(c1)CC1(C2)NC(=O)NC1=O,1,0.929,True
578622,CN1C(=O)NC(=O)[C@@]12Cc1ccc(NC(=O)CN(Cc3cc(Cl)cc(Cl)c3)C(=O)C(C)(C)C)cc1C2,,,0,531.44,4.03,7.017164014389946,SINGLE PROTEIN,Homo sapiens,"Calcitonin gene-related peptide type 1 receptor, Dual specificity mitogen-activated protein kinase kinase 2",B,9,0,2,2,1.0,O=C(CNCc1ccccc1)Nc1ccc2c(c1)C[C@]1(C2)NC(=O)NC1=O,1,0.929,True
578637,C[C@@H](c1ccccc1)N(CC(=O)Nc1ccc2c(c1)C[C@@]1(C2)C(=O)NC(=O)N1C)C(=O)C(C)(C)C,,,0,476.58,3.28,7.251811972993799,SINGLE PROTEIN,Homo sapiens,Calcitonin gene-related peptide type 1 receptor,B,9,0,1,1,1.0,O=C(CNCc1ccccc1)Nc1ccc2c(c1)C[C@]1(C2)NC(=O)NC1=O,1,0.929,True
578620,CN1C(=O)NC(=O)C12Cc1ccc(NC(=O)CN(Cc3cccc(Cl)c3)C(=O)C(C)(C)C)cc1C2,,,0,497.0,3.37,7.299299729609228,SINGLE PROTEIN,Homo sapiens,"Calcitonin gene-related peptide type 1 receptor, Dual specificity mitogen-activated protein kinase kinase 2",B,9,0,2,2,1.0,O=C(CNCc1ccccc1)Nc1ccc2c(c1)CC1(C2)NC(=O)NC1=O,1,0.929,True
578648,C[C@H](c1cc(F)cc(F)c1)N(CC(=O)Nc1ccc2c(c1)C[C@@]1(C2)C(=O)NC(=O)N1C)C(=O)C(C)(C)C,,,0,512.56,3.56,7.719449308175472,SINGLE PROTEIN,Homo sapiens,"Calcitonin gene-related peptide type 1 receptor, Dual specificity mitogen-activated protein kinase kinase 2",B,9,0,2,2,1.0,O=C(CNCc1ccccc1)Nc1ccc2c(c1)C[C@]1(C2)NC(=O)NC1=O,1,0.929,True
578658,CC1(C)CC[C@@H](c2c(F)cccc2F)N(CC(=O)Nc2ccc3c(c2)C[C@]2(C3)C(=O)Nc3ncccc32)C1=O,,,0,530.58,4.68,10.18837535480105,SINGLE PROTEIN,Homo sapiens,Calcitonin gene-related peptide type 1 receptor,B,9,0,1,2,0.5,O=C(CN1C(=O)CCC[C@H]1c1ccccc1)Nc1ccc2c(c1)C[C@]1(C2)C(=O)Nc2ncccc21,1,0.929,True
578638,C[C@H](c1ccccc1)N(CC(=O)Nc1ccc2c(c1)C[C@@]1(C2)C(=O)NC(=O)N1C)C(=O)C(C)(C)C,,,0,476.58,3.28,7.62742355246155,SINGLE PROTEIN,Homo sapiens,"Calcitonin gene-related peptide type 1 receptor, Dual specificity mitogen-activated protein kinase kinase 2",B,9,0,2,2,1.0,O=C(CNCc1ccccc1)Nc1ccc2c(c1)C[C@]1(C2)NC(=O)NC1=O,1,0.929,True
583340,O=C(/C=C/c1cccc2c1N(Cc1ccc(Cl)cc1Cl)C(=O)C21NCCS1)NS(=O)(=O)c1cc(Cl)c(Cl)s1,,,0,649.43,5.92,7.1826606239106585,SINGLE PROTEIN,Homo sapiens,Prostaglandin E2 receptor EP3 subtype,B,9,0,1,4,0.25,O=C(/C=C/c1cccc2c1N(Cc1ccccc1)C(=O)C21NCCS1)NS(=O)(=O)c1cccs1,0,1.0,True
603329,CNC[C@@H](O)[C@H](c1cccc(F)c1)N1CC2(CCCC2)c2ccccc21.Cl,,,0,390.93,3.78,6.691767494563981,SINGLE PROTEIN,Homo sapiens,"Sodium-dependent noradrenaline transporter, Sodium-dependent serotonin transporter",B,9,0,2,2,1.0,c1ccc(CN2CC3(CCCC3)c3ccccc32)cc1,1,0.929,True
609124,O=C1[C@@H]2Oc3c(O)ccc4c3[C@@]23CCN(CC2CC2)[C@H](C4)[C@]3(O)CC12Cc1ccccc1C2,,,0,443.54,2.92,8.198529817528115,SINGLE PROTEIN,Homo sapiens,"Mu-type opioid receptor, Delta-type opioid receptor, Kappa-type opioid receptor",B,8,0,3,4,0.75,O=C1[C@@H]2Oc3cccc4c3[C@@]23CCN(CC2CC2)[C@H](C4)C3CC12Cc1ccccc1C2,1,1.0,True
609121,Oc1ccc2c3c1O[C@H]1C4(CC[C@@]5(O)[C@@H](C2)N(CC2CC2)CC[C@]315)Oc1ccccc1O4,,,0,433.5,3.12,8.05395269865476,SINGLE PROTEIN,Homo sapiens,"Delta-type opioid receptor, Mu-type opioid receptor",B,8,0,2,2,1.0,c1ccc2c(c1)OC1(CCC3[C@H]4Cc5cccc6c5[C@@]3(CCN4CC3CC3)[C@H]1O6)O2,1,0.929,True
609902,C=CC[N+]12CC[C@@]34c5ccccc5N5[C@@H]6OCC=C7C[N+]8(CC=C)CC[C@]9%10c%11ccccc%11N([C@@H]%11OCC=C(C1)[C@H](C[C@@H]32)[C@@H]%11[C@H]54)[C@H]9[C@H]6[C@H]7C[C@@H]%108.[Br-].[Br-],DIALLYLCARACURIE V,,0,826.72,5.67,7.950007143079858,SINGLE PROTEIN,Homo sapiens,Muscarinic acetylcholine receptor M2,B,9,0,1,1,1.0,C1=C2C[NH+]3CC[C@]45c6ccccc6N6[C@@H]7OCC=C8C[NH+]9CC[C@]%10%11c%12ccccc%12N([C@H](OC1)[C@@H]([C@H]64)[C@H]2C[C@H]35)[C@H]%10[C@H]7[C@H]8C[C@H]9%11,0,0.929,True
609903,C[N+]12CC[C@@]34c5ccccc5N5[C@@H]6OCC=C7C[N+]8(C)CC[C@]9%10c%11ccccc%11N([C@@H]%11OCC=C(C1)[C@H](C[C@@H]32)[C@@H]%11[C@H]54)[C@H]9[C@H]6[C@H]7C[C@@H]%108.[Cl-].[Cl-],DIMETHYLCARACURIE V,,0,685.74,4.56,8.090016305060155,SINGLE PROTEIN,Homo sapiens,Muscarinic acetylcholine receptor M2,B,9,0,1,1,1.0,C1=C2C[NH+]3CC[C@]45c6ccccc6N6[C@@H]7OCC=C8C[NH+]9CC[C@]%10%11c%12ccccc%12N([C@H](OC1)[C@@H]([C@H]64)[C@H]2C[C@H]35)[C@H]%10[C@H]7[C@H]8C[C@H]9%11,1,0.929,True
621545,CN1C(=O)NC(=O)[C@@]12Cc1cc3nc(Cn4c(=O)n(-c5ccccn5)c5ccccc54)[nH]c3cc1C2,,,0,479.5,2.13,6.494850021680094,SINGLE PROTEIN,Homo sapiens,Calcitonin gene-related peptide type 1 receptor,B,9,0,1,1,1.0,O=C1NC(=O)[C@@]2(Cc3cc4nc(Cn5c(=O)n(-c6ccccn6)c6ccccc65)[nH]c4cc3C2)N1,1,0.929,True
621543,CN1C(=O)NC(=O)[C@]12Cc1ccc(NC(=O)Cn3c(=O)n(-c4ccccn4)c4ccccc43)c(F)c1C2,,,0,500.49,1.98,7.259637310505756,SINGLE PROTEIN,Homo sapiens,Calcitonin gene-related peptide type 1 receptor,B,9,0,1,1,1.0,O=C(Cn1c(=O)n(-c2ccccn2)c2ccccc21)Nc1ccc2c(c1)C[C@@]1(C2)NC(=O)NC1=O,1,0.929,True
621544,CN1C(=O)NC(=O)[C@]12Cc1cc(F)c(NC(=O)Cn3c(=O)n(-c4ccccn4)c4ccccc43)cc1C2,,,0,500.49,1.98,6.142667503568732,SINGLE PROTEIN,Homo sapiens,Calcitonin gene-related peptide type 1 receptor,B,9,0,1,1,1.0,O=C(Cn1c(=O)n(-c2ccccn2)c2ccccc21)Nc1ccc2c(c1)C[C@@]1(C2)NC(=O)NC1=O,1,0.929,True
621635,CN1C(=O)NC(=O)C12Cc1cc3ncc(Cn4c(=O)n(-c5ccccn5)c5ccccc54)nc3cc1C2,,,0,491.51,2.2,6.732828271596986,SINGLE PROTEIN,Homo sapiens,Calcitonin gene-related peptide type 1 receptor,B,9,0,1,1,1.0,O=C1NC(=O)C2(Cc3cc4ncc(Cn5c(=O)n(-c6ccccn6)c6ccccc65)nc4cc3C2)N1,1,0.929,True
621762,CN1C(=O)NC(=O)[C@]12Cc1cc3ccc(Cn4c(=O)n(-c5ccccn5)c5ccccc54)nc3cc1C2,,,0,490.52,2.8,7.769551078621726,SINGLE PROTEIN,Homo sapiens,Calcitonin gene-related peptide type 1 receptor,B,9,0,1,1,1.0,O=C1NC(=O)[C@]2(Cc3cc4ccc(Cn5c(=O)n(-c6ccccn6)c6ccccc65)nc4cc3C2)N1,1,0.929,True
621765,CN1C(=O)NC(=O)[C@@]12Cc1cc3ccc(Cn4c(=O)n5c6c(cccc64)NC(=O)C5)nc3cc1C2,,,0,468.47,1.37,8.715433929407942,SINGLE PROTEIN,Homo sapiens,Calcitonin gene-related peptide type 1 receptor,B,9,0,1,3,0.3333333333333333,O=C1Cn2c(=O)n(Cc3ccc4cc5c(cc4n3)C[C@]3(C5)NC(=O)NC3=O)c3cccc(c32)N1,1,0.929,True
621763,CN1C(=O)NC(=O)[C@@]12Cc1cc3ccc(CN4C(=O)CCc5ccccc54)nc3cc1C2,,,0,426.48,2.73,7.140740354434925,SINGLE PROTEIN,Homo sapiens,Calcitonin gene-related peptide type 1 receptor,B,9,0,1,3,0.3333333333333333,O=C1NC(=O)[C@@]2(Cc3cc4ccc(CN5C(=O)CCc6ccccc65)nc4cc3C2)N1,1,0.929,True
621764,O=C1CCc2ccccc2N1Cc1ccc2cc3c(cc2n1)C[C@@]1(C3)C(=O)Nc2ncccc21,,,0,446.51,4.1,8.091096362502464,SINGLE PROTEIN,Homo sapiens,Calcitonin gene-related peptide type 1 receptor,B,9,0,1,3,0.3333333333333333,O=C1CCc2ccccc2N1Cc1ccc2cc3c(cc2n1)C[C@@]1(C3)C(=O)Nc2ncccc21,1,0.929,True
621834,CN1C(=O)NC(=O)[C@@]12Cc1cc3ccc(CN4CC5CC(=O)Nc6cccc4c65)nc3cc1C2,,,0,453.5,2.7,8.109039141748092,SINGLE PROTEIN,Homo sapiens,Calcitonin gene-related peptide type 1 receptor,B,9,0,1,3,0.3333333333333333,O=C1CC2CN(Cc3ccc4cc5c(cc4n3)C[C@]3(C5)NC(=O)NC3=O)c3cccc(c32)N1,1,0.929,True
621832,CN1C(=O)Cn2c(=O)n(Cc3ccc4cc5c(cc4n3)C[C@@]3(C5)C(=O)NC(=O)N3C)c3cccc1c32,,,0,482.5,1.39,7.308394519784941,SINGLE PROTEIN,Homo sapiens,Calcitonin gene-related peptide type 1 receptor,B,9,0,1,3,0.3333333333333333,O=C1Cn2c(=O)n(Cc3ccc4cc5c(cc4n3)C[C@]3(C5)NC(=O)NC3=O)c3cccc(c32)N1,1,0.929,True
621831,O=C1Cn2c(=O)n(Cc3ccc4cc5c(cc4n3)C[C@@]3(C5)C(=O)Nc4ncccc43)c3cccc(c32)N1,,,0,488.51,2.74,9.784613810045965,SINGLE PROTEIN,Homo sapiens,Calcitonin gene-related peptide type 1 receptor,B,9,0,1,3,0.3333333333333333,O=C1Cn2c(=O)n(Cc3ccc4cc5c(cc4n3)C[C@@]3(C5)C(=O)Nc4ncccc43)c3cccc(c32)N1,1,0.929,True
621833,CN1C(=O)Cn2c(=O)n(Cc3ccc4cc5c(cc4n3)C[C@@]3(C5)C(=O)Nc4ncccc43)c3cccc1c32,,,0,502.53,2.76,8.443437097314598,SINGLE PROTEIN,Homo sapiens,Calcitonin gene-related peptide type 1 receptor,B,9,0,1,3,0.3333333333333333,O=C1Cn2c(=O)n(Cc3ccc4cc5c(cc4n3)C[C@@]3(C5)C(=O)Nc4ncccc43)c3cccc(c32)N1,1,0.929,True
621904,CN1C(=O)NC(=O)[C@@]12Cc1cc3ccc(CN4CC5(C)CC(=O)Nc6cccc4c65)nc3cc1C2,,,0,467.53,2.87,8.70955353963338,SINGLE PROTEIN,Homo sapiens,Calcitonin gene-related peptide type 1 receptor,B,9,0,1,3,0.3333333333333333,O=C1CC2CN(Cc3ccc4cc5c(cc4n3)C[C@]3(C5)NC(=O)NC3=O)c3cccc(c32)N1,1,0.929,True
621906,CCC12CC(=O)Nc3cccc(c31)N(Cc1ccc3cc4c(cc3n1)C[C@@]1(C4)C(=O)NC(=O)N1C)C2,,,0,481.56,3.26,8.128423824925235,SINGLE PROTEIN,Homo sapiens,Calcitonin gene-related peptide type 1 receptor,B,9,0,1,3,0.3333333333333333,O=C1CC2CN(Cc3ccc4cc5c(cc4n3)C[C@]3(C5)NC(=O)NC3=O)c3cccc(c32)N1,1,0.929,True
621903,O=C1CC2CN(Cc3ccc4cc5c(cc4n3)C[C@@]3(C5)C(=O)Nc4ncccc43)c3cccc(c32)N1,,,0,473.54,4.06,8.904118334180817,SINGLE PROTEIN,Homo sapiens,Calcitonin gene-related peptide type 1 receptor,B,9,0,1,3,0.3333333333333333,O=C1CC2CN(Cc3ccc4cc5c(cc4n3)C[C@@]3(C5)C(=O)Nc4ncccc43)c3cccc(c32)N1,1,0.929,True
