molregno,canonical_smiles,pref_name,first_approval,dosed_ingredient,full_mwt,logp,pic50,target_type,organism,target_name,assay_type,confidence_score,is_marketed,target_count,total_measurements,target_density,murcko_scaffold,scaffold_label,murcko_similarity,has_benzo_five_ring
429186,O=C(O)CCCN1C(=O)C2(CC(=O)N(Cc3ccccc3F)C2=O)c2cc(Cl)ccc21,,,0,444.85,2.89,5.706155739860166,SINGLE PROTEIN,Homo sapiens,Prostaglandin D2 receptor 2,B,9,0,1,2,0.5,O=C1CC2(C(=O)Nc3ccccc32)C(=O)N1Cc1ccccc1,1,0.824,True
429146,O=C1CC2(C(=O)N1Cc1ccccc1)C(=O)N(Cc1nnn[nH]1)c1ccc(Cl)cc12,,,0,422.83,1.6,5.813608784304507,SINGLE PROTEIN,Homo sapiens,Prostaglandin D2 receptor 2,B,9,0,1,1,1.0,O=C1CC2(C(=O)N1Cc1ccccc1)C(=O)N(Cc1nnn[nH]1)c1ccccc12,1,0.824,True
429184,O=C(O)CCCN1C(=O)C2(CC(=O)N(Cc3ccc(Cl)cc3)C2=O)c2cc(Cl)ccc21,,,0,461.3,3.4,6.120330794367947,SINGLE PROTEIN,Homo sapiens,Prostaglandin D2 receptor 2,B,9,0,1,1,1.0,O=C1CC2(C(=O)Nc3ccccc32)C(=O)N1Cc1ccccc1,1,0.824,True
429187,COc1ccc(CN2C(=O)CC3(C2=O)C(=O)N(CCCC(=O)O)c2ccc(Cl)cc23)cc1,,,0,456.88,2.76,6.017728766960432,SINGLE PROTEIN,Homo sapiens,Prostaglandin D2 receptor 2,B,9,0,1,1,1.0,O=C1CC2(C(=O)Nc3ccccc32)C(=O)N1Cc1ccccc1,1,0.824,True
429219,O=C(O)CN1C(=O)[C@@]2(CC(=O)N(Cc3cc(Cl)ccc3F)C2)c2cc(Cl)ccc21,,,0,437.25,3.23,6.7509929373525175,SINGLE PROTEIN,Homo sapiens,Prostaglandin D2 receptor 2,B,9,0,1,4,0.25,O=C1C[C@]2(CN1Cc1ccccc1)C(=O)Nc1ccccc12,1,0.824,True
429221,O=C(O)CN1C(=O)[C@]2(CC(=O)N(Cc3cc(Cl)ccc3F)C2)c2cc(Cl)ccc21,,,0,437.25,3.23,7.546832479097455,SINGLE PROTEIN,Homo sapiens,Prostaglandin D2 receptor 2,B,9,0,1,2,0.5,O=C1C[C@@]2(CN1Cc1ccccc1)C(=O)Nc1ccccc12,1,0.824,True
429223,Cc1nc(CN2C(=O)CC3(C2=O)C(=O)N(CC(=O)O)c2ccc(Cl)cc23)cs1,,,0,419.85,1.73,7.023652200206541,SINGLE PROTEIN,Homo sapiens,Prostaglandin D2 receptor 2,B,9,0,1,2,0.5,O=C1CC2(C(=O)Nc3ccccc32)C(=O)N1Cc1cscn1,1,0.824,True
440255,Cn1c(C#N)ccc1-c1cc(F)c2c(c1)C1(CCCC1)C(=O)N2,,,0,309.34,3.47,7.283470477404085,SINGLE PROTEIN,Homo sapiens,Progesterone receptor,F,9,0,1,3,0.3333333333333333,O=C1Nc2ccc(-c3ccc[nH]3)cc2C12CCCC2,1,0.824,True
440348,Cn1c(C#N)ccc1-c1ccc2c(c1)C1(CCCC1)C(=O)N2,,,0,291.35,3.33,7.379090823894008,SINGLE PROTEIN,Homo sapiens,Progesterone receptor,F,9,0,1,3,0.3333333333333333,O=C1Nc2ccc(-c3ccc[nH]3)cc2C12CCCC2,1,0.824,True
466736,CC[C@H]1CN2CC[C@@]3(C(=O)Nc4ccccc43)[C@@H]2C[C@@H]1/C(=C\OC)C(=O)OC,ISORHYNCHOPHYLLINE,,0,384.48,2.7,5.698970004336019,SINGLE PROTEIN,Homo sapiens,5-hydroxytryptamine receptor 1A,B,9,0,1,1,1.0,O=C1Nc2ccccc2[C@]12CCN1CCCC[C@H]12,1,0.824,True
472667,NC(=O)c1ccc2c3c1O[C@H]1C4NC5C(C[C@@]6(O)[C@H]7Cc8ccc(C(N)=O)c9c8[C@@]6(CCN7CC6CC6)[C@H]5O9)C4C[C@@]4(O)[C@@H](C2)N(CC2CC2)CC[C@]314,,,0,719.88,1.51,6.691906904646039,SINGLE PROTEIN,Homo sapiens,"Kappa-type opioid receptor, Delta-type opioid receptor, Mu-type opioid receptor",B,9,0,3,3,1.0,c1cc2c3c(c1)O[C@H]1C4NC5C(CC6[C@H]7Cc8cccc9c8[C@@]6(CCN7CC6CC6)[C@H]5O9)C4CC4[C@@H](C2)N(CC2CC2)CC[C@@]341,1,0.941,True
473362,O=C(Cn1c(=O)n(-c2ccccn2)c2ccccc21)Nc1ccc2c(c1)CC1(C2)C(=O)Nc2ccccc21,,,0,501.55,3.81,6.2839966563652006,SINGLE PROTEIN,Homo sapiens,Calcitonin gene-related peptide type 1 receptor,B,9,0,1,1,1.0,O=C(Cn1c(=O)n(-c2ccccn2)c2ccccc21)Nc1ccc2c(c1)CC1(C2)C(=O)Nc2ccccc21,1,0.824,True
502608,C=C[C@]12CN(C)[C@@H]3[C@H]4CO[C@H](C[C@H]41)[C@]1(C(=O)Nc4ccccc41)[C@@H]32,GELSEMINE,,0,322.41,2.03,6.229147988357856,SINGLE PROTEIN,Homo sapiens,Glycine receptor subunit alpha-1,B,9,0,1,1,1.0,O=C1Nc2ccccc2[C@]12[C@@H]1C3CN[C@@H]1[C@H]1CO[C@@H]2C[C@@H]31,1,1.0,True
512649,Oc1cccc2c1O[C@@H]1[C@@H]3CCC[C@]21CCN3CCc1ccccc1,,,0,335.45,3.89,8.154901959985743,SINGLE PROTEIN,Homo sapiens,Mu-type opioid receptor,B,8,0,1,1,1.0,c1ccc(CCN2CC[C@]34CCC[C@H]2[C@H]3Oc2ccccc24)cc1,1,0.941,True
571549,CC(C)(C)C[C@H]1N[C@@H](C(=O)NCC[C@H](O)CO)[C@H](c2cccc(Cl)c2)[C@@]12C(=O)Nc1cc(Cl)c(F)cc12,,,0,552.47,3.74,7.525339880044066,SINGLE PROTEIN,Homo sapiens,E3 ubiquitin-protein ligase Mdm2,B,9,0,1,7,0.1428571428571428,O=C1Nc2ccccc2[C@@]12CNC[C@@H]2c1ccccc1,1,0.824,True
571535,CN1CCC(CCNC(=O)[C@@H]2N[C@H](CC(C)(C)C)[C@]3(C(=O)Nc4cc(Cl)ccc43)[C@H]2c2cccc(Cl)c2F)CC1,,,0,589.58,5.73,8.094212497064703,SINGLE PROTEIN,Homo sapiens,E3 ubiquitin-protein ligase Mdm2,B,9,0,1,2,0.5,O=C(NCCC1CCNCC1)[C@@H]1NC[C@]2(C(=O)Nc3ccccc32)[C@H]1c1ccccc1,0,0.824,True
571564,CC(C)(C)C[C@H]1N[C@@H](C(=O)NC[C@H](O)CO)[C@H](c2cccc(Cl)c2)[C@@]12C(=O)Nc1cc(Cl)c(F)cc12,,,0,538.45,3.35,7.268008737495147,SINGLE PROTEIN,Homo sapiens,E3 ubiquitin-protein ligase Mdm2,B,9,0,1,2,0.5,O=C1Nc2ccccc2[C@@]12CNC[C@@H]2c1ccccc1,1,0.824,True
571583,COCCOCCNC(=O)[C@@H]1N[C@H](CC(C)(C)C)[C@]2(C(=O)Nc3cc(Cl)ccc32)[C@H]1c1cccc(Cl)c1F,,,0,566.5,4.66,8.293182501400722,SINGLE PROTEIN,Homo sapiens,E3 ubiquitin-protein ligase Mdm2,B,9,0,1,2,0.5,O=C1Nc2ccccc2[C@@]12CNC[C@@H]2c1ccccc1,1,0.824,True
571561,CC(C)(C)C[C@H]1N[C@@H](C(=O)NCC[C@@H](O)CO)[C@H](c2cccc(Cl)c2)[C@@]12C(=O)Nc1cc(Cl)c(F)cc12,,,0,552.47,3.74,7.614006630134758,SINGLE PROTEIN,Homo sapiens,E3 ubiquitin-protein ligase Mdm2,B,9,0,1,4,0.25,O=C1Nc2ccccc2[C@@]12CNC[C@@H]2c1ccccc1,1,0.824,True
571619,CC(C)(C)C[C@H]1N[C@@H](C(=O)NCC[C@H](O)CO)[C@H](c2cccc(Cl)c2F)[C@@]12C(=O)Nc1cc(Cl)ccc12,,,0,552.47,3.74,8.503502450784328,SINGLE PROTEIN,Homo sapiens,E3 ubiquitin-protein ligase Mdm2,B,9,0,1,2,0.5,O=C1Nc2ccccc2[C@@]12CNC[C@@H]2c1ccccc1,1,0.824,True
571592,CN1CCN(CCNC(=O)[C@@H]2N[C@H](CC(C)(C)C)[C@]3(C(=O)Nc4cc(Cl)ccc43)[C@H]2c2cccc(Cl)c2F)CC1,,,0,590.57,4.25,8.206987808806513,SINGLE PROTEIN,Homo sapiens,E3 ubiquitin-protein ligase Mdm2,B,9,0,1,2,0.5,O=C(NCCN1CCNCC1)[C@@H]1NC[C@]2(C(=O)Nc3ccccc32)[C@H]1c1ccccc1,1,0.824,True
571679,CC(C)(C)C[C@H]1N[C@@H](C(=O)NCC[C@H](O)CO)[C@H](c2cccc(Cl)c2)[C@@]12C(=O)Nc1cc(Cl)ccc12,,,0,534.48,3.6,7.824875990832918,SINGLE PROTEIN,Homo sapiens,E3 ubiquitin-protein ligase Mdm2,B,9,0,1,2,0.5,O=C1Nc2ccccc2[C@@]12CNC[C@@H]2c1ccccc1,1,0.824,True
583340,O=C(/C=C/c1cccc2c1N(Cc1ccc(Cl)cc1Cl)C(=O)C21NCCS1)NS(=O)(=O)c1cc(Cl)c(Cl)s1,,,0,649.43,5.92,7.1826606239106585,SINGLE PROTEIN,Homo sapiens,Prostaglandin E2 receptor EP3 subtype,B,9,0,1,4,0.25,O=C(/C=C/c1cccc2c1N(Cc1ccccc1)C(=O)C21NCCS1)NS(=O)(=O)c1cccs1,0,0.824,True
609124,O=C1[C@@H]2Oc3c(O)ccc4c3[C@@]23CCN(CC2CC2)[C@H](C4)[C@]3(O)CC12Cc1ccccc1C2,,,0,443.54,2.92,8.198529817528115,SINGLE PROTEIN,Homo sapiens,"Mu-type opioid receptor, Delta-type opioid receptor, Kappa-type opioid receptor",B,8,0,3,4,0.75,O=C1[C@@H]2Oc3cccc4c3[C@@]23CCN(CC2CC2)[C@H](C4)C3CC12Cc1ccccc1C2,1,0.824,True
622439,O=C(/C=C/c1cccc2c1N(Cc1ccc3ccccc3c1)C(=O)C21OCCO1)NS(=O)(=O)c1cccs1,,,0,546.63,4.17,7.0270934367063305,SINGLE PROTEIN,Homo sapiens,Prostaglandin E2 receptor EP3 subtype,B,9,0,1,2,0.5,O=C(/C=C/c1cccc2c1N(Cc1ccc3ccccc3c1)C(=O)C21OCCO1)NS(=O)(=O)c1cccs1,1,0.824,True
622438,O=C(/C=C/c1cccc2c1N(Cc1ccc(Cl)cc1Cl)C(=O)C21OCCO1)NS(=O)(=O)c1cc(Cl)c(Cl)s1,,,0,634.35,5.63,8.42021640338319,SINGLE PROTEIN,Homo sapiens,Prostaglandin E2 receptor EP3 subtype,B,9,0,1,1,1.0,O=C(/C=C/c1cccc2c1N(Cc1ccccc1)C(=O)C21OCCO1)NS(=O)(=O)c1cccs1,0,0.824,True
622504,O=C(/C=C/c1cccc2c1N(Cc1ccc3ccccc3c1)C(=O)C21OCCO1)NS(=O)(=O)c1cc(Cl)c(Cl)s1,,,0,615.52,5.47,7.593222848506221,SINGLE PROTEIN,Homo sapiens,Prostaglandin E2 receptor EP3 subtype,B,9,0,1,2,0.5,O=C(/C=C/c1cccc2c1N(Cc1ccc3ccccc3c1)C(=O)C21OCCO1)NS(=O)(=O)c1cccs1,0,0.824,True
696682,CC(C)(C)C[C@H]1N[C@@H](C(=O)NCCN2CCOCC2)[C@@H](c2cccc(Cl)c2F)[C@]12C(=O)Nc1cc(Cl)ccc12,,,0,577.53,4.33,8.522878745280337,SINGLE PROTEIN,Homo sapiens,E3 ubiquitin-protein ligase Mdm2,B,9,0,1,1,1.0,O=C(NCCN1CCOCC1)[C@@H]1NC[C@@]2(C(=O)Nc3ccccc32)[C@@H]1c1ccccc1,1,0.824,True
715447,COc1cc2c(cc1OC)C(=O)C1(C2)C(c2ccc(F)cc2)CN(C)C12C(=O)Nc1ccccc12,,,0,472.52,4.14,5.673664139071248,SINGLE PROTEIN,Homo sapiens,Acetylcholinesterase,B,9,0,1,1,1.0,O=C1Nc2ccccc2C12NCC(c1ccccc1)C21Cc2ccccc2C1=O,1,0.824,True
715563,COc1cc2c(cc1OC)C(=O)C1(C2)C(c2ccccc2)CN(C)C12C(=O)Nc1ccccc12,,,0,454.53,4.01,5.505845405981558,SINGLE PROTEIN,Homo sapiens,Acetylcholinesterase,B,9,0,1,1,1.0,O=C1Nc2ccccc2C12NCC(c1ccccc1)C21Cc2ccccc2C1=O,1,0.824,True
853013,CC1=CC(C)(C)N2C(=O)C3(SCC(=O)N3c3ccc(F)cc3)c3cc(C)cc1c32,,,0,408.5,4.61,5.847711655616943,SINGLE PROTEIN,Homo sapiens,G-protein coupled receptor 55,F,9,0,1,1,1.0,O=C1CSC2(C(=O)N3CC=Cc4cccc2c43)N1c1ccccc1,1,0.824,True
1005869,CC1=CC(C)(C)N2C(=O)C3(SCC(=O)N3c3ccc(O)cc3)c3cc(C)cc1c32,,,0,406.51,4.18,5.565431095965802,SINGLE PROTEIN,Homo sapiens,G-protein coupled receptor 55,F,9,0,1,1,1.0,O=C1CSC2(C(=O)N3CC=Cc4cccc2c43)N1c1ccccc1,1,0.824,True
1114391,COc1cc(OC)cc(N2C(=O)CSC23C(=O)Nc2ccccc23)c1,,,0,356.4,2.59,7.055517327849832,SINGLE PROTEIN,Homo sapiens,5-hydroxytryptamine receptor 6,B,9,0,1,1,1.0,O=C1CSC2(C(=O)Nc3ccccc32)N1c1ccccc1,1,0.824,True
1148541,CCCCCN1C(=O)C2(CCc3cc4c(cc32)OCO4)c2ccccc21,,,0,349.43,4.18,6.356547323513812,SINGLE PROTEIN,Homo sapiens,Sodium channel protein type 9 subunit alpha,B,9,0,1,1,1.0,O=C1Nc2ccccc2C12CCc1cc3c(cc12)OCO3,1,0.824,True
1148540,CCCCCN1C(=O)C2(COc3cc4c(cc32)OCO4)c2ccccc21,,,0,351.4,3.63,8.522878745280337,SINGLE PROTEIN,Homo sapiens,Sodium channel protein type 9 subunit alpha,B,9,0,1,2,0.5,O=C1Nc2ccccc2C12COc1cc3c(cc12)OCO3,1,0.824,True
1148543,CCCCCN1C(=O)C2(OCc3cc4c(cc32)OCO4)c2ccccc21,,,0,351.4,3.73,5.928117992693875,SINGLE PROTEIN,Homo sapiens,Sodium channel protein type 9 subunit alpha,B,9,0,1,1,1.0,O=C1Nc2ccccc2C12OCc1cc3c(cc12)OCO3,1,0.824,True
1161282,Cc1ccc(C(=O)NC2CCC2)cc1-c1ccc2c(c1)NC(=O)C21CCCC1,,,0,374.48,4.71,8.0,SINGLE PROTEIN,Homo sapiens,Mitogen-activated protein kinase 14,B,9,0,1,2,0.5,O=C(NC1CCC1)c1cccc(-c2ccc3c(c2)NC(=O)C32CCCC2)c1,1,0.824,True
1161283,Cc1ccc(C(=O)Nc2ccccn2)cc1-c1ccc2c(c1)NC(=O)C21CCCC1,,,0,397.48,5.07,8.211254100081387,SINGLE PROTEIN,Homo sapiens,Mitogen-activated protein kinase 14,B,9,0,1,2,0.5,O=C(Nc1ccccn1)c1cccc(-c2ccc3c(c2)NC(=O)C32CCCC2)c1,1,0.824,True
1161285,Cc1ccc(C(=O)Nc2nc[nH]n2)cc1-c1ccc2c(c1)NC(=O)C21CCCC1,,,0,387.44,3.8,5.933301449577005,SINGLE PROTEIN,Homo sapiens,Mitogen-activated protein kinase 14,B,9,0,1,1,1.0,O=C(Nc1nc[nH]n1)c1cccc(-c2ccc3c(c2)NC(=O)C32CCCC2)c1,1,0.824,True
1161284,Cc1ccc(C(=O)Nc2ccon2)cc1-c1ccc2c(c1)NC(=O)C21CCCC1,,,0,387.44,4.67,9.678273661756906,SINGLE PROTEIN,Homo sapiens,Mitogen-activated protein kinase 14,B,9,0,1,2,0.5,O=C(Nc1ccon1)c1cccc(-c2ccc3c(c2)NC(=O)C32CCCC2)c1,1,0.824,True
1161989,Cc1ccc(C(=O)NC(C)(C)C)cc1-c1ccc2c(c1)NC(=O)C21CCCC1,,,0,376.5,4.95,6.560667306169737,SINGLE PROTEIN,Homo sapiens,Mitogen-activated protein kinase 14,B,9,0,1,1,1.0,O=C1Nc2cc(-c3ccccc3)ccc2C12CCCC2,1,0.824,True
1161982,O=C(NC1CC1)c1ccc(Cl)c(-c2ccc3c(c2)NC(=O)C32CCCC2)c1,,,0,380.88,4.66,8.698970004336019,SINGLE PROTEIN,Homo sapiens,Mitogen-activated protein kinase 14,B,9,0,1,1,1.0,O=C(NC1CC1)c1cccc(-c2ccc3c(c2)NC(=O)C32CCCC2)c1,1,0.824,True
1161988,Cc1ccc(C(=O)NC(C)C)cc1-c1ccc2c(c1)NC(=O)C21CCCC1,,,0,362.47,4.56,7.698970004336019,SINGLE PROTEIN,Homo sapiens,Mitogen-activated protein kinase 14,B,9,0,1,2,0.5,O=C1Nc2cc(-c3ccccc3)ccc2C12CCCC2,1,0.824,True
1161980,Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2c(c1)NC(=O)C21CCCC1,,,0,360.46,4.32,8.331320681667561,SINGLE PROTEIN,Homo sapiens,"RAF proto-oncogene serine/threonine-protein kinase, Mitogen-activated protein kinase 14",B,9,0,2,6,0.3333333333333333,O=C(NC1CC1)c1cccc(-c2ccc3c(c2)NC(=O)C32CCCC2)c1,1,0.824,True
1161984,O=C(NC1CC1)c1cccc(-c2cc3c(cc2Cl)C2(CCCC2)C(=O)N3)c1,,,0,380.88,4.66,8.096910013008056,SINGLE PROTEIN,Homo sapiens,Mitogen-activated protein kinase 14,B,9,0,1,1,1.0,O=C(NC1CC1)c1cccc(-c2ccc3c(c2)NC(=O)C32CCCC2)c1,1,0.824,True
1161987,CNC(=O)c1ccc(C)c(-c2ccc3c(c2)NC(=O)C32CCCC2)c1,,,0,334.42,3.79,7.920818753952375,SINGLE PROTEIN,Homo sapiens,Mitogen-activated protein kinase 14,B,9,0,1,1,1.0,O=C1Nc2cc(-c3ccccc3)ccc2C12CCCC2,1,0.824,True
1161986,Cc1ccc(C(N)=O)cc1-c1ccc2c(c1)NC(=O)C21CCCC1,,,0,320.39,3.52,8.05816928242319,SINGLE PROTEIN,Homo sapiens,Mitogen-activated protein kinase 14,B,9,0,1,2,0.5,O=C1Nc2cc(-c3ccccc3)ccc2C12CCCC2,1,0.824,True
1161983,O=C(NC1CC1)c1cccc(-c2ccc3c(c2)NC(=O)C32CCCC2)c1,,,0,346.43,4.01,6.886056647693163,SINGLE PROTEIN,Homo sapiens,Mitogen-activated protein kinase 14,B,9,0,1,1,1.0,O=C(NC1CC1)c1cccc(-c2ccc3c(c2)NC(=O)C32CCCC2)c1,1,0.824,True
1161985,Cc1c(F)cc(C(=O)NC2CC2)cc1-c1ccc2c(c1)NC(=O)C21CCCC1,,,0,378.45,4.46,8.920818753952375,SINGLE PROTEIN,Homo sapiens,Mitogen-activated protein kinase 14,B,9,0,1,2,0.5,O=C(NC1CC1)c1cccc(-c2ccc3c(c2)NC(=O)C32CCCC2)c1,1,0.824,True
1161990,Cc1ccc(C(=O)NCC2CC2)cc1-c1ccc2c(c1)NC(=O)C21CCCC1,,,0,374.48,4.57,8.522878745280337,SINGLE PROTEIN,Homo sapiens,Mitogen-activated protein kinase 14,B,9,0,1,1,1.0,O=C(NCC1CC1)c1cccc(-c2ccc3c(c2)NC(=O)C32CCCC2)c1,1,0.824,True
1175263,Cc1ncc(C(=O)NC2CC2)cc1-c1ccc2c(c1)NC(=O)C21CCCC1,,,0,361.45,3.71,7.477338510606671,SINGLE PROTEIN,Homo sapiens,Mitogen-activated protein kinase 14,B,9,0,1,2,0.5,O=C(NC1CC1)c1cncc(-c2ccc3c(c2)NC(=O)C32CCCC2)c1,1,0.824,True
1249194,CC[C@@H]1CN2CC[C@]3(C(=O)Nc4ccccc43)[C@@H]2C[C@@H]1/C(=C\OC)C(=O)OC,CORYNOXINE B,,0,384.48,2.7,6.959397659885927,SINGLE PROTEIN,Homo sapiens,Mu-type opioid receptor,B,9,0,1,1,1.0,O=C1Nc2ccccc2[C@@]12CCN1CCCC[C@H]12,1,0.824,True
1249195,CC[C@@H]1CN2CC[C@@]3(C(=O)Nc4ccccc43)[C@@H]2C[C@@H]1/C(=C\OC)C(=O)OC,CORYNOXINE,,0,384.48,2.7,7.785156151952302,SINGLE PROTEIN,Homo sapiens,Mu-type opioid receptor,B,9,0,1,1,1.0,O=C1Nc2ccccc2[C@]12CCN1CCCC[C@H]12,1,0.824,True
1250792,Cc1nc(-c2ccc(C)c(-c3ccc4c(c3)NC(=O)C43CCCC3)c2)no1,,,0,359.43,4.78,6.234331445240986,SINGLE PROTEIN,Homo sapiens,Mitogen-activated protein kinase 14,B,9,0,1,1,1.0,O=C1Nc2cc(-c3cccc(-c4ncon4)c3)ccc2C12CCCC2,1,0.824,True
1250791,Cc1nnc(-c2ccc(C)c(-c3ccc4c(c3)NC(=O)C43CCCC3)c2)o1,,,0,359.43,4.78,7.494850021680094,SINGLE PROTEIN,Homo sapiens,Mitogen-activated protein kinase 14,B,9,0,1,2,0.5,O=C1Nc2cc(-c3cccc(-c4nnco4)c3)ccc2C12CCCC2,1,0.824,True
1250793,Cc1noc(-c2ccc(C)c(-c3ccc4c(c3)NC(=O)C43CCCC3)c2)n1,,,0,359.43,4.78,6.130181792020672,SINGLE PROTEIN,Homo sapiens,Mitogen-activated protein kinase 14,B,9,0,1,1,1.0,O=C1Nc2cc(-c3cccc(-c4ncno4)c3)ccc2C12CCCC2,1,0.824,True
1250794,Cc1nnc(-c2ccc(C)c(-c3ccc4c(c3)NC(=O)C43CCCC3)c2)[nH]1,,,0,358.45,4.52,8.127853508438662,SINGLE PROTEIN,Homo sapiens,Mitogen-activated protein kinase 14,B,9,0,1,2,0.5,O=C1Nc2cc(-c3cccc(-c4nnc[nH]4)c3)ccc2C12CCCC2,1,0.824,True
1250798,Cc1ccc(-c2ncn[nH]2)cc1-c1ccc2c(c1)NC(=O)C21CCCC1,,,0,344.42,4.21,8.045757490560675,SINGLE PROTEIN,Homo sapiens,Mitogen-activated protein kinase 14,B,9,0,1,2,0.5,O=C1Nc2cc(-c3cccc(-c4ncn[nH]4)c3)ccc2C12CCCC2,1,0.824,True
1250799,Cc1ccc(-c2nnc(C3CC3)[nH]2)cc1-c1ccc2c(c1)NC(=O)C21CCCC1,,,0,384.48,5.09,6.8696662315049934,SINGLE PROTEIN,Homo sapiens,Mitogen-activated protein kinase 14,B,9,0,1,1,1.0,O=C1Nc2cc(-c3cccc(-c4nnc(C5CC5)[nH]4)c3)ccc2C12CCCC2,1,0.824,True
1250938,O=C1Nc2cc(-c3cccc4c(NC5CC5)noc34)ccc2C12CCCC2,,,0,359.43,4.83,7.42021640338319,SINGLE PROTEIN,Homo sapiens,Mitogen-activated protein kinase 14,B,9,0,1,1,1.0,O=C1Nc2cc(-c3cccc4c(NC5CC5)noc34)ccc2C12CCCC2,1,0.824,True
1250939,O=C1Nc2cc(-c3cccc4c(NC5CC5)noc34)c(Cl)cc2C12CCCC2,,,0,393.87,5.49,8.397940008672037,SINGLE PROTEIN,Homo sapiens,Mitogen-activated protein kinase 14,B,9,0,1,1,1.0,O=C1Nc2cc(-c3cccc4c(NC5CC5)noc34)ccc2C12CCCC2,1,0.824,True
1250937,Cc1ccc2c(NC3CC3)noc2c1-c1ccc2c(c1)NC(=O)C21CCCC1,,,0,373.46,5.14,9.045757490560677,SINGLE PROTEIN,Homo sapiens,Mitogen-activated protein kinase 14,B,9,0,1,1,1.0,O=C1Nc2cc(-c3cccc4c(NC5CC5)noc34)ccc2C12CCCC2,1,0.824,True
1250947,Cc1ccn2c(N)nnc2c1-c1ccc2c(c1)NC(=O)C21CCCC1,,,0,333.4,3.05,7.468521082957745,SINGLE PROTEIN,Homo sapiens,Mitogen-activated protein kinase 14,B,9,0,1,1,1.0,O=C1Nc2cc(-c3cccn4cnnc34)ccc2C12CCCC2,1,0.824,True
1348664,O=C(O)CN1C(=O)C2(NC(=O)N(Cc3ccccc3F)C2=O)c2cc(Cl)ccc21,,,0,417.78,1.86,6.4089353929735005,SINGLE PROTEIN,Homo sapiens,Prostaglandin D2 receptor 2,B,9,0,1,1,1.0,O=C1NC2(C(=O)Nc3ccccc32)C(=O)N1Cc1ccccc1,1,0.824,True
1348669,CCN1C(=O)N(Cc2cc(Cl)ccc2F)C(=O)[C@]12C(=O)N(CC(=O)O)c1ccc(Cl)cc12,,,0,480.28,3.24,6.585026652029182,SINGLE PROTEIN,Homo sapiens,Prostaglandin D2 receptor 2,B,9,0,1,1,1.0,O=C1N[C@@]2(C(=O)Nc3ccccc32)C(=O)N1Cc1ccccc1,1,0.824,True
1348667,O=C(O)CN1C(=O)[C@@]2(NC(=O)N(Cc3cc(Cl)ccc3F)C2=O)c2cc(Cl)ccc21,,,0,452.23,2.51,7.705275976825362,SINGLE PROTEIN,Homo sapiens,Prostaglandin D2 receptor 2,B,9,0,1,3,0.3333333333333333,O=C1N[C@@]2(C(=O)Nc3ccccc32)C(=O)N1Cc1ccccc1,1,0.824,True
1348665,O=C(O)CN1C(=O)C2(NC(=O)N(Cc3cc(Cl)ccc3F)C2=O)c2cc(Cl)ccc21,,,0,452.23,2.51,7.552841968657781,SINGLE PROTEIN,Homo sapiens,Prostaglandin D2 receptor 2,B,9,0,1,1,1.0,O=C1NC2(C(=O)Nc3ccccc32)C(=O)N1Cc1ccccc1,1,0.824,True
1348666,Cc1onc(-c2ccccc2)c1CN1C(=O)NC2(C1=O)C(=O)N(CC(=O)O)c1ccc(Cl)cc12,,,0,480.86,2.68,8.154901959985743,SINGLE PROTEIN,Homo sapiens,Prostaglandin D2 receptor 2,B,9,0,1,1,1.0,O=C1NC2(C(=O)Nc3ccccc32)C(=O)N1Cc1conc1-c1ccccc1,1,0.824,True
1348668,CN1C(=O)N(Cc2cc(Cl)ccc2F)C(=O)[C@]12C(=O)N(CC(=O)O)c1ccc(Cl)cc12,,,0,466.25,2.85,7.107912894900661,SINGLE PROTEIN,Homo sapiens,"Prostaglandin D2 receptor 2, Aldo-keto reductase family 1 member B1",B,9,0,2,4,0.5,O=C1N[C@@]2(C(=O)Nc3ccccc32)C(=O)N1Cc1ccccc1,1,0.824,True
1348670,CCCN1C(=O)N(Cc2cc(Cl)ccc2F)C(=O)[C@]12C(=O)N(CC(=O)O)c1ccc(Cl)cc12,,,0,494.31,3.63,6.958607314841775,SINGLE PROTEIN,Homo sapiens,Prostaglandin D2 receptor 2,B,9,0,1,1,1.0,O=C1N[C@@]2(C(=O)Nc3ccccc32)C(=O)N1Cc1ccccc1,1,0.824,True
1348671,CC(C)c1nc(CN2C(=O)N(C)C3(C2=O)C(=O)N(CC(=O)O)c2ccc(Cl)cc23)cs1,,,0,462.92,2.64,6.309803919971486,SINGLE PROTEIN,Homo sapiens,Prostaglandin D2 receptor 2,B,9,0,1,1,1.0,O=C1NC2(C(=O)Nc3ccccc32)C(=O)N1Cc1cscn1,1,0.824,True
1348672,CN1C(=O)N(Cc2cn(-c3ccccc3)nc2-c2ccccc2)C(=O)C12C(=O)N(CC(=O)O)c1ccc(Cl)cc12,,,0,555.98,3.91,7.017728766960432,SINGLE PROTEIN,Homo sapiens,Prostaglandin D2 receptor 2,B,9,0,1,1,1.0,O=C1NC2(C(=O)Nc3ccccc32)C(=O)N1Cc1cn(-c2ccccc2)nc1-c1ccccc1,1,0.824,True
